alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
lupitas-hot-dogs-los-angeles,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.0480163, 'longitude': -118.2501836}",,6730.442724093926,BO9fCPpE2QGFSoB4c_ovsQ,https://s3-media2.fl.yelpcdn.com/bphoto/Nk3tV_fDPtvjBkVL9D0r5w/o.jpg,False,"{'address1': '215 W 5th St', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['215 W 5th St', 'Los Angeles, CA 90013']}",Lupita's Hot Dogs,,,4.5,9,[],https://www.yelp.com/biz/lupitas-hot-dogs-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
izakaya-sasaya-los-angeles,"[{'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 34.0445503, 'longitude': -118.4545635}",(310) 477-4404,12411.575816226146,-At_EBmKULg1Hi9bFqOh4g,https://s3-media4.fl.yelpcdn.com/bphoto/3DbpRNbiyzAb9MAd3U-Zfw/o.jpg,False,"{'address1': '11613 Santa Monica Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11613 Santa Monica Blvd', 'Los Angeles, CA 90025']}",Izakaya Sasaya,+13104774404,$$,4.0,454,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/izakaya-sasaya-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
larchmont-bungalow-cafe-los-angeles,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 34.07718, 'longitude': -118.26406}",(213) 908-5301,5551.567786698735,puo151bPwqvTl46LYZyOsA,https://s3-media1.fl.yelpcdn.com/bphoto/SQef691iXk9J3n4gNzAkvQ/o.jpg,False,"{'address1': '2110 Sunset Blvd', 'address2': 'Ste N', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['2110 Sunset Blvd', 'Ste N', 'Los Angeles, CA 90026']}",Larchmont Bungalow Cafe,+12139085301,$$,4.5,148,[],https://www.yelp.com/biz/larchmont-bungalow-cafe-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
mi-bandera-pupuseria-los-angeles,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","{'latitude': 34.0147064, 'longitude': -118.265876}",(323) 676-9022,7292.882468950889,uE_1a5RhYUD5q-gRH58B2Q,https://s3-media3.fl.yelpcdn.com/bphoto/9OumpCbgK0b2KfjfOhAoCA/o.jpg,False,"{'address1': '3419 S San Pedro St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['3419 S San Pedro St', 'Los Angeles, CA 90011']}",Mi Bandera Pupuseria,+13236769022,$$,4.5,19,"['pickup', 'delivery']",https://www.yelp.com/biz/mi-bandera-pupuseria-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
alfredos-pizza-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 34.0484239417714, 'longitude': -118.357311151922}",(323) 424-7600,3619.376986399884,6gvxyqL0kU8uHaG3xZ4F9g,https://s3-media2.fl.yelpcdn.com/bphoto/grkpD2FyBZkFKnrIAwa69A/o.jpg,False,"{'address1': '5450 Pico Blvd', 'address2': 'Ste 101', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['5450 Pico Blvd', 'Ste 101', 'Los Angeles, CA 90019']}",Alfredo's Pizza,+13234247600,$$,4.5,97,"['pickup', 'delivery']",https://www.yelp.com/biz/alfredos-pizza-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
waba-grill-los-angeles-4,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 34.0344452486836, 'longitude': -118.216339303335}",(323) 262-5862,10137.477222534024,_Ga5CSf8QlSBaKnNOAoZnw,https://s3-media2.fl.yelpcdn.com/bphoto/eXC5x_I7-LdawjyIZLZidw/o.jpg,False,"{'address1': '2324 whittier Blvd.', 'address2': '# 8', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90023', 'country': 'US', 'state': 'CA', 'display_address': ['2324 whittier Blvd.', '# 8', 'Los Angeles, CA 90023']}",WaBa Grill,+13232625862,$,2.5,28,[],https://www.yelp.com/biz/waba-grill-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
served-2-enjoy-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0149821341038, 'longitude': -118.256548270583}",(323) 432-2837,7904.139002572459,078jd5_RRYZx7rsaSOyA_g,https://s3-media3.fl.yelpcdn.com/bphoto/FtaskaWFbiQ9gYSwv3Z6gQ/o.jpg,False,"{'address1': '3007 S Central Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['3007 S Central Ave', 'Los Angeles, CA 90011']}",Served 2 Enjoy,+13234322837,,5.0,12,[],https://www.yelp.com/biz/served-2-enjoy-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
qq-cafe-los-angeles-2,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 34.0388489, 'longitude': -118.2500687}",(213) 624-0860,7023.349271225124,pZey4B40lVGW84-kUuCdOQ,https://s3-media2.fl.yelpcdn.com/bphoto/y0tjq8jTDw_G8uxIVoeXVw/o.jpg,False,"{'address1': '824 San Julian St', 'address2': 'Unit 116', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['824 San Julian St', 'Unit 116', 'Los Angeles, CA 90014']}",QQ Cafe,+12136240860,$,4.5,25,"['pickup', 'delivery']",https://www.yelp.com/biz/qq-cafe-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
taco-stand-los-angeles-21,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.056272, 'longitude': -118.281718}",,3701.280836366568,vjSpFTqr1_xUMdA0giBslA,https://s3-media2.fl.yelpcdn.com/bphoto/tGupzRulPOB6Y7demte0iQ/o.jpg,False,"{'address1': '2426 W 8th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['2426 W 8th St', 'Los Angeles, CA 90057']}",Taco Stand,,$,4.5,3,[],https://www.yelp.com/biz/taco-stand-los-angeles-21?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
chef-joey-giorgianni-los-angeles,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'personalchefs', 'title': 'Personal Chefs'}]","{'latitude': 34.0690002441406, 'longitude': -118.350242614746}",(323) 645-0959,2876.005858016202,zFUoyWz_ncLAR93ZeWiqFQ,https://s3-media2.fl.yelpcdn.com/bphoto/dsnpSWbU7Kti6YW58jVGpw/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90036']}",Chef Joey Giorgianni,+13236450959,,5.0,8,[],https://www.yelp.com/biz/chef-joey-giorgianni-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
haifa-restaurant-los-angeles,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 34.0546999, 'longitude': -118.38197}",(310) 888-7700,5639.418570520398,blSFX8K7SGK5O--4xylJDQ,https://s3-media4.fl.yelpcdn.com/bphoto/Ka8AcFGiZlYFdts02qC6dA/o.jpg,False,"{'address1': '8717 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['8717 W Pico Blvd', 'Los Angeles, CA 90035']}",Haifa Restaurant,+13108887700,$$,4.0,161,"['pickup', 'delivery']",https://www.yelp.com/biz/haifa-restaurant-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
bossa-nova-brazilian-cuisine-los-angeles-4,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.0982846, 'longitude': -118.3466992}",(323) 436-7999,4699.58221110815,uMY7uC9m7HxRNAZGkjtdbA,https://s3-media1.fl.yelpcdn.com/bphoto/FWHcQ-GilGaze9Md53l-ow/o.jpg,False,"{'address1': '7181 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7181 W Sunset Blvd', 'Los Angeles, CA 90046']}",Bossa Nova on Sunset,+13234367999,$$,3.5,2946,"['pickup', 'delivery']",https://www.yelp.com/biz/bossa-nova-brazilian-cuisine-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
es-todo-los-angeles,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wraps', 'title': 'Wraps'}]","{'latitude': 34.0347424480836, 'longitude': -118.234042257927}",(213) 935-8415,8571.08394778275,zeNsMXDCOgerEmx3TXAVFg,https://s3-media3.fl.yelpcdn.com/bphoto/8tsfLn4DIN5JxfurkJS4lg/o.jpg,False,"{'address1': '1809 E 7th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['1809 E 7th St', 'Los Angeles, CA 90021']}",Es Todo,+12139358415,,4.5,16,"['pickup', 'delivery']",https://www.yelp.com/biz/es-todo-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
natural-history-museum-grill-los-angeles,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.0172114571928, 'longitude': -118.289133757353}",(213) 763-3250,5760.116646888833,87cOHd188XjyKAkIiPHdyw,https://s3-media3.fl.yelpcdn.com/bphoto/QQHztj1af_CFBERYbCgDcw/o.jpg,False,"{'address1': '900 Exposition Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90037', 'country': 'US', 'state': 'CA', 'display_address': ['900 Exposition Blvd', 'Los Angeles, CA 90037']}",Natural History Museum Grill,+12137633250,$$,3.0,51,[],https://www.yelp.com/biz/natural-history-museum-grill-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tocaya-organica-beverly-center-los-angeles-4,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0737004077066, 'longitude': -118.377289534363}",(424) 285-6080,5323.000159900751,3qbABi4SwnqcUW8v9Yts2A,https://s3-media2.fl.yelpcdn.com/bphoto/62mE6G-ZTMsCESu6Mzur7g/o.jpg,False,"{'address1': '8500 Beverly Blvd', 'address2': 'Unit 107', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8500 Beverly Blvd', 'Unit 107', 'Los Angeles, CA 90048']}",Tocaya Organica - Beverly Center,+14242856080,$$,4.5,35,"['pickup', 'delivery']",https://www.yelp.com/biz/tocaya-organica-beverly-center-los-angeles-4?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
sakura-house-los-angeles,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 33.9920616473549, 'longitude': -118.443912494661}",(310) 306-7010,13685.01295246748,vjVX79fzmd8cwaPFxHqlYA,https://s3-media1.fl.yelpcdn.com/bphoto/U54E0jSeVY1FBqg0CF11TA/o.jpg,False,"{'address1': '13362 W Washington Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['13362 W Washington Blvd', 'Los Angeles, CA 90066']}",Sakura House,+13103067010,$$,4.0,304,[],https://www.yelp.com/biz/sakura-house-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
joses-the-juice-bar-mex-grill-inglewood,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 33.9694064343767, 'longitude': -118.355743736029}",(424) 331-5771,10728.433627642591,XF4-cSrbsKao_dyQHh8S-Q,https://s3-media1.fl.yelpcdn.com/bphoto/wSPLw6GaWXKyaUmNjZ9iww/o.jpg,False,"{'address1': '510 N La Brea Ave', 'address2': '', 'address3': None, 'city': 'Inglewood', 'zip_code': '90302', 'country': 'US', 'state': 'CA', 'display_address': ['510 N La Brea Ave', 'Inglewood, CA 90302']}",Jose's the Juice Bar Mex Grill,+14243315771,$,5.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/joses-the-juice-bar-mex-grill-inglewood?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tacos-el-primo-los-angeles,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.088503951235, 'longitude': -118.211692688254}",,10536.559466248094,ZwDz7c34hssyRVP9bOZhjA,https://s3-media1.fl.yelpcdn.com/bphoto/YWURhKeVLxgsOUdX5bJ5SA/o.jpg,False,"{'address1': '3614 Pasadena Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['3614 Pasadena Ave', 'Los Angeles, CA 90031']}",Tacos El Primo,,$$,5.0,14,[],https://www.yelp.com/biz/tacos-el-primo-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
shamshiri-grill-los-angeles,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'persian', 'title': 'Persian/Iranian'}]","{'latitude': 34.0515924, 'longitude': -118.4383808}",(310) 474-1410,10825.857642607012,YUrZwn46B-t_NRL-_eW1oQ,https://s3-media4.fl.yelpcdn.com/bphoto/TcQp7QoeIrhGodpgnGE3qw/o.jpg,False,"{'address1': '1712 Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1712 Westwood Blvd', 'Los Angeles, CA 90024']}",Shamshiri Grill,+13104741410,$$,3.5,1234,"['pickup', 'delivery']",https://www.yelp.com/biz/shamshiri-grill-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
el-tarasco-taco-truck-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 34.0591676, 'longitude': -118.2641222}",,5269.648230526782,fKlq6Qz2GKIcW_7Ash9IEg,https://s3-media3.fl.yelpcdn.com/bphoto/BFdLkFLQQjEcIbTPp_fk3A/o.jpg,False,"{'address1': '1480 W 3rd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['1480 W 3rd St', 'Los Angeles, CA 90017']}",El Tarasco Taco Truck,,$,4.5,6,[],https://www.yelp.com/biz/el-tarasco-taco-truck-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
odys-and-penelope-los-angeles,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.07275, 'longitude': -118.34437}",(323) 939-1033,2449.8161730694433,yJ9wI3NEy65oGMKjtaGIxA,https://s3-media1.fl.yelpcdn.com/bphoto/0pLm1eBu9RiLyGZ8HoliiA/o.jpg,False,"{'address1': '127 S La Brea', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['127 S La Brea', 'Los Angeles, CA 90036']}",Odys and Penelope,+13239391033,$$$,4.0,580,[],https://www.yelp.com/biz/odys-and-penelope-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
el-chato-taco-truck-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 34.0571251, 'longitude': -118.346074}",(323) 202-6936,2352.279301883071,bvpxd7o3RZtz50YLpDsgLA,https://s3-media4.fl.yelpcdn.com/bphoto/qcE2r63fVyuIEDjXP4sQEg/o.jpg,False,"{'address1': '5300 W Olympic Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['5300 W Olympic Blvd', 'Los Angeles, CA 90019']}",El Chato Taco Truck,+13232026936,$,4.5,1218,[],https://www.yelp.com/biz/el-chato-taco-truck-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
armandos-hot-food-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 34.09462, 'longitude': -118.30954}",(323) 541-1140,3827.292507581481,J3DZJIuPr59Hd4fSlVv18A,https://s3-media3.fl.yelpcdn.com/bphoto/VTFE4BxC5Q50-k_CJixUlw/o.jpg,False,"{'address1': '1277 N Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1277 N Western Ave', 'Los Angeles, CA 90028']}",Armando's Hot Food,+13235411140,$,4.5,23,[],https://www.yelp.com/biz/armandos-hot-food-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
camys-grill-los-angeles,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0618949, 'longitude': -118.2958451}",(213) 385-3217,2372.476452640465,Qlq34zYA1MY3T7jpkxqyzw,https://s3-media4.fl.yelpcdn.com/bphoto/8jLgB_Q2ZoCvYUFWuWvrWQ/o.jpg,False,"{'address1': '3339 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3339 Wilshire Blvd', 'Los Angeles, CA 90010']}",Camy's Grill,+12133853217,$,4.0,77,"['pickup', 'delivery']",https://www.yelp.com/biz/camys-grill-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
c-and-k-importing-los-angeles,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'importedfood', 'title': 'Imported Food'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 34.0473747, 'longitude': -118.2997818}",(323) 737-2970,2544.460331449404,_LBNMFCBqCJTFYuWSy7-nw,https://s3-media4.fl.yelpcdn.com/bphoto/RyQRku47hcbVh8PIj7rkfA/o.jpg,False,"{'address1': '2771 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2771 W Pico Blvd', 'Los Angeles, CA 90006']}",C & K Importing,+13237372970,$$,4.5,7,[],https://www.yelp.com/biz/c-and-k-importing-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
trejos-cantina-hollywood-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]","{'latitude': 34.099443, 'longitude': -118.3290012}",(323) 461-8226,4267.21903289659,-mq80_a6ARtCHKpj_76SaA,https://s3-media2.fl.yelpcdn.com/bphoto/deVUW2Rl2EhQ4DocWPR8XA/o.jpg,False,"{'address1': '1556 N Cahuenga Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1556 N Cahuenga Blvd', 'Los Angeles, CA 90028']}",Trejo's Cantina - Hollywood,+13234618226,$$,3.5,439,"['pickup', 'delivery']",https://www.yelp.com/biz/trejos-cantina-hollywood-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
tacos-el-chapulin-los-angeles,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0883199477401, 'longitude': -118.224971294403}",,9363.864157469807,6PLGQE2Q8FZaNu9fLcbk4A,https://s3-media2.fl.yelpcdn.com/bphoto/Rt7U5BsP-Ia8HjZqqgftmQ/o.jpg,False,"{'address1': '635 W Ave 27', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90065', 'country': 'US', 'state': 'CA', 'display_address': ['635 W Ave 27', 'Los Angeles, CA 90065']}",tacos el chapulin,,$,5.0,19,[],https://www.yelp.com/biz/tacos-el-chapulin-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
energy-life-cafe-los-angeles-2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 34.0619056764647, 'longitude': -118.352419404216}",(323) 592-3979,2859.434992414755,aA0C5KJSFHltvuMfYcT3Aw,https://s3-media3.fl.yelpcdn.com/bphoto/b0acmquhterGjNc3rcBpAg/o.jpg,False,"{'address1': '5670 Wilshire Blvd', 'address2': 'Ste 160', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['5670 Wilshire Blvd', 'Ste 160', 'Los Angeles, CA 90036']}",Energy Life Cafe,+13235923979,,4.0,9,[],https://www.yelp.com/biz/energy-life-cafe-los-angeles-2?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
sam-shik-eee-los-angeles,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 34.0225099, 'longitude': -118.26034}",(213) 746-4702,7098.282017196725,BI8e2lBcSJ4NF8aPwmAduw,https://s3-media1.fl.yelpcdn.com/bphoto/zrKgBoOO7925bjt5vyUXYg/o.jpg,False,"{'address1': '2424 S San Pedro St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90011', 'country': 'US', 'state': 'CA', 'display_address': ['2424 S San Pedro St', 'Los Angeles, CA 90011']}",Sam Shik Eee,+12137464702,,4.5,3,[],https://www.yelp.com/biz/sam-shik-eee-los-angeles?adjust_creative=ZBBlQj92l65SyjC6YzEH_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZBBlQj92l65SyjC6YzEH_g
